continent,country,date,total_cases,new_cases,total_deaths,new_deaths,stringency_index,population,population_density,median_age,aged_65_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand
Europe,Russia,2020-05-19,290678,8926,2722,91,78.24,145934460,8.823,39.6,14.178,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05
Europe,Russia,2020-05-20,299941,9263,2837,115,78.24,145934460,8.823,39.6,14.178,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05
Europe,Russia,2020-05-21,308705,8764,2972,135,78.24,145934460,8.823,39.6,14.178,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05
Europe,Russia,2020-05-22,317554,8849,3099,127,78.24,145934460,8.823,39.6,14.178,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05
Europe,Russia,2020-05-23,326448,8894,3249,150,78.24,145934460,8.823,39.6,14.178,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05
Europe,Russia,2020-05-24,335882,9434,3388,139,78.24,145934460,8.823,39.6,14.178,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05
Europe,Russia,2020-05-25,344481,8599,3541,153,78.24,145934460,8.823,39.6,14.178,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05
Europe,Russia,2020-05-26,353427,8946,3633,92,,145934460,8.823,39.6,14.178,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05
Europe,Russia,2020-05-27,362342,8915,3807,174,,145934460,8.823,39.6,14.178,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05
Europe,Russia,2020-05-28,370680,8338,3968,161,,145934460,8.823,39.6,14.178,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05
Europe,Russia,2020-05-29,379051,8371,4142,174,,145934460,8.823,39.6,14.178,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05
Europe,Russia,2020-05-30,387623,8572,4374,232,,145934460,8.823,39.6,14.178,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05
Europe,Russia,2020-05-31,396575,8952,4555,181,,145934460,8.823,39.6,14.178,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05
Europe,Russia,2020-06-01,405843,9268,4693,138,,145934460,8.823,39.6,14.178,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05
Europe,San Marino,2020-04-04,251,6,32,2,83.33,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-05,259,8,32,0,83.33,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-06,266,7,32,0,83.33,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-07,277,11,32,0,83.33,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-08,279,2,34,2,83.33,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-09,308,29,34,0,83.33,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-10,333,25,34,0,87.04,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-11,344,11,34,0,87.04,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-12,356,12,35,1,87.04,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-13,356,0,35,0,87.04,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-14,356,0,36,1,87.04,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-15,372,16,36,0,87.04,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-16,392,20,36,0,87.04,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-17,426,34,38,2,92.59,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-18,435,9,39,1,92.59,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-19,455,20,39,0,92.59,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-20,461,6,39,0,92.59,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-21,462,1,39,0,92.59,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-22,476,14,40,1,92.59,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-23,488,12,40,0,92.59,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-24,501,13,40,0,92.59,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-25,513,12,40,0,92.59,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-26,513,0,40,0,92.59,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-27,538,25,41,1,92.59,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-28,538,0,41,0,92.59,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-29,553,15,41,0,92.59,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-04-30,563,10,41,0,92.59,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-01,569,6,41,0,92.59,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-02,580,11,41,0,92.59,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-03,580,0,41,0,77.78,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-04,582,2,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-05,582,0,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-06,589,7,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-07,608,19,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-08,622,14,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-09,623,1,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-10,637,14,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-11,628,-9,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-12,628,0,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-13,638,10,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-14,643,5,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-15,648,5,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-16,652,4,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-17,653,1,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-18,654,1,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-19,654,0,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-20,655,1,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-21,656,1,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-22,658,2,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-23,661,3,41,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-24,665,4,42,1,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-25,665,0,42,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-26,666,1,42,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-27,666,0,42,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-28,667,1,42,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-29,670,3,42,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-30,671,1,42,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-05-31,671,0,42,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,San Marino,2020-06-01,671,0,42,0,66.67,33938,556.667,,,56861.47,,,5.64,,,,3.8
Europe,Serbia,2020-04-04,1476,305,39,8,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-05,1624,148,44,5,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-06,1908,284,51,7,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-07,2200,292,58,7,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-08,2447,247,61,3,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-09,2666,219,65,4,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-10,2867,201,66,1,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-11,3105,238,71,5,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-12,3380,275,74,3,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-13,3630,250,80,6,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-14,4054,424,85,5,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-15,4465,411,94,9,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-16,4873,408,99,5,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-17,5318,445,103,4,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-18,5690,372,110,7,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-19,5994,304,117,7,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-20,6318,324,122,5,100,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-21,6630,312,125,3,96.3,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-22,6890,260,125,0,96.3,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-23,7114,224,134,9,96.3,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-24,7276,162,139,5,96.3,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-25,7483,207,144,5,96.3,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-26,7779,296,151,7,96.3,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-27,8042,263,156,5,93.52,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-28,8275,233,162,6,93.52,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-29,8497,222,168,6,93.52,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-04-30,8724,227,173,5,96.3,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-01,9009,285,179,6,96.3,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-02,9205,196,185,6,96.3,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-03,9362,157,189,4,96.3,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-04,9464,102,193,4,96.3,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-05,9557,93,197,4,93.52,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-06,9677,120,200,3,93.52,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-07,9791,114,203,3,93.52,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-08,9848,57,206,3,93.52,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-09,9943,95,209,3,93.52,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-10,10032,89,213,4,93.52,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-11,10114,82,215,2,93.52,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-12,10176,62,218,3,93.52,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-13,10243,67,220,2,93.52,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-14,10295,52,222,2,93.52,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-15,10374,79,224,2,93.52,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-16,10438,64,225,1,93.52,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-17,10496,58,228,3,51.85,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-18,10610,114,230,2,51.85,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-19,10699,89,231,1,51.85,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-20,10733,34,234,3,51.85,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-21,10833,100,235,1,51.85,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-22,10919,86,237,2,49.07,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-23,11024,105,237,0,49.07,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-24,11092,68,238,1,49.07,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-25,11159,67,238,0,49.07,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-26,11193,34,239,1,49.07,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-27,11227,34,239,0,49.07,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-28,11275,48,240,1,49.07,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-29,11300,25,241,1,,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-30,11354,54,242,1,,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-05-31,11381,27,242,0,,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Serbia,2020-06-01,11412,31,243,1,,6804596,80.291,41.2,17.366,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609
Europe,Slovakia,2020-04-04,450,24,0,0,75,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-05,471,21,0,0,75,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-06,485,14,0,0,75,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-07,534,49,2,2,75,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-08,581,47,2,0,87.04,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-09,682,101,2,0,87.04,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-10,701,19,2,0,87.04,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-11,715,14,2,0,87.04,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-12,728,13,2,0,87.04,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-13,742,14,2,0,87.04,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-14,769,27,2,0,75,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-15,835,66,2,0,75,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-16,863,28,6,4,75,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-17,977,114,8,2,75,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-18,1049,72,9,1,75,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-19,1089,40,11,2,75,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-20,1161,72,12,1,75,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-21,1173,12,13,1,75,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-22,1199,26,14,1,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-23,1244,45,14,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-24,1325,81,15,1,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-25,1360,35,17,2,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-26,1373,13,17,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-27,1379,6,18,1,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-28,1381,2,18,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-29,1384,3,20,2,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-04-30,1391,7,22,2,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-01,1396,5,23,1,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-02,1403,7,23,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-03,1407,4,24,1,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-04,1408,1,24,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-05,1413,5,25,1,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-06,1421,8,25,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-07,1429,8,25,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-08,1445,16,26,1,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-09,1455,10,26,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-10,1455,0,26,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-11,1457,2,26,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-12,1457,0,26,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-13,1465,8,27,1,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-14,1469,4,27,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-15,1477,8,27,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-16,1480,3,27,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-17,1493,13,28,1,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-18,1494,1,28,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-19,1495,1,28,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-20,1495,0,28,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-21,1496,1,28,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-22,1502,6,28,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-23,1503,1,28,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-24,1504,1,28,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-25,1509,5,28,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-26,1511,2,28,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-27,1513,2,28,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-28,1515,2,28,0,73.15,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-29,1520,5,28,0,,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-30,1520,0,28,0,,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-05-31,1521,1,28,0,,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovakia,2020-06-01,1522,1,28,0,,5459643,113.128,41.2,15.07,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82
Europe,Slovenia,2020-04-04,934,37,20,4,89.81,2078932,102.619,44.5,19.062,31400.84,,153.493,7.25,20.1,25,,4.5
Europe,Slovenia,2020-04-05,977,43,22,2,89.81,2078932,102.619,44.5,19.062,31400.84,,153.493,7.25,20.1,25,,4.5
Europe,Slovenia,2020-04-06,997,20,28,6,89.81,2078932,102.619,44.5,19.062,31400.84,,153.493,7.25,20.1,25,,4.5
Europe,Slovenia,2020-04-07,1021,24,30,2,89.81,2078932,102.619,44.5,19.062,31400.84,,153.493,7.25,20.1,25,,4.5
Europe,Slovenia,2020-04-08,1055,34,36,6,89.81,2078932,102.619,44.5,19.062,31400.84,,153.493,7.25,20.1,25,,4.5
Europe,Slovenia,2020-04-09,1091,36,40,4,89.81,2078932,102.619,44.5,19.062,31400.84,,153.493,7.25,20.1,25,,4.5
Europe,Slovenia,2020-04-10,1124,33,43,3,89.81,2078932,102.619,44.5,19.062,31400.84,,153.493,7.25,20.1,25,,4.5
Europe,Slovenia,2020-04-11,1160,36,45,2,89.81,2078932,102.619,44.5,19.062,31400.84,,153.493,7.25,20.1,25,,4.5
Europe,Slovenia,2020-04-12,1188,28,50,5,89.81,2078932,102.619,44.5,19.062,31400.84,,153.493,7.25,20.1,25,,4.5
Europe,Slovenia,2020-04-13,1205,17,53,3,89.81,2078932,102.619,44.5,19.062,31400.84,,153.493,7.25,20.1,25,,4.5
